player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level,won,match_id,hero_damage,tower_damage,hero_healing,gold,gold_spent,scaled_hero_damage,scaled_tower_damage,scaled_hero_healing,ability_upgrades,additional_units,match_id_int
0.0,30.0,254.0,36.0,185.0,94.0,40.0,180.0,0.0,0.0,0.0,306.0,10.0,3.0,21.0,0.0,26.0,6.0,335.0,540.0,19.0,1.0,5482464788.0,,,,,,,,,,,5482464788
1.0,60.0,50.0,244.0,73.0,81.0,108.0,39.0,0.0,11.0,0.0,356.0,6.0,7.0,10.0,0.0,97.0,8.0,401.0,464.0,18.0,1.0,5433331220.0,,,,,,,,,,,5433331220
128.0,101.0,102.0,88.0,36.0,261.0,0.0,214.0,0.0,0.0,0.0,361.0,0.0,12.0,9.0,0.0,60.0,2.0,188.0,404.0,19.0,0.0,5422022167.0,,,,,,,,,,,5422022167
0.0,2.0,1.0,127.0,11.0,242.0,50.0,90.0,0.0,0.0,0.0,330.0,6.0,9.0,20.0,0.0,200.0,4.0,420.0,669.0,26.0,0.0,5507528216.0,,,,,,,,,,,5507528216
132.0,36.0,218.0,0.0,36.0,92.0,94.0,180.0,0.0,0.0,0.0,356.0,3.0,3.0,13.0,0.0,9.0,1.0,265.0,353.0,13.0,1.0,5332930074.0,,,,,,,,,,,5332930074
129.0,42.0,50.0,210.0,73.0,208.0,11.0,218.0,0.0,0.0,0.0,377.0,2.0,5.0,17.0,0.0,192.0,12.0,390.0,663.0,24.0,1.0,5453870619.0,,,,,,,,,,,5453870619
132.0,42.0,50.0,249.0,208.0,116.0,210.0,108.0,73.0,0.0,0.0,364.0,6.0,3.0,23.0,0.0,448.0,12.0,623.0,635.0,28.0,True,5541504555.0,35472.0,2994.0,15131.0,6227.0,27885.0,13702.0,1462.0,5066.0,"[{'ability': 5086, 'time': 201, 'level': 1}, {'ability': 5087, 'time': 318, 'level': 2}, {'ability': 5087, 'time': 406, 'level': 3}, {'ability': 5088, 'time': 588, 'level': 4}, {'ability': 5087, 'time': 696, 'level': 5}, {'ability': 5089, 'time': 871, 'level': 6}, {'ability': 5088, 'time': 1004, 'level': 7}, {'ability': 5088, 'time': 1057, 'level': 8}, {'ability': 5088, 'time': 1203, 'level': 9}, {'ability': 6119, 'time': 1270, 'level': 10}, {'ability': 5087, 'time': 1369, 'level': 11}, {'ability': 5089, 'time': 1396, 'level': 12}, {'ability': 5086, 'time': 1476, 'level': 13}, {'ability': 5086, 'time': 1607, 'level': 14}, {'ability': 5928, 'time': 1719, 'level': 15}, {'ability': 5086, 'time': 1872, 'level': 16}, {'ability': 5089, 'time': 1989, 'level': 17}, {'ability': 6201, 'time': 2130, 'level': 18}, {'ability': 6566, 'time': 2906, 'level': 19}]",,5541504555
128.0,80.0,44.0,240.0,63.0,16.0,108.0,0.0,0.0,0.0,0.0,299.0,0.0,4.0,1.0,0.0,86.0,0.0,394.0,1329.0,25.0,False,5507573294.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 172, 'item_1': 50, 'item_2': 11, 'item_3': 0, 'item_4': 0, 'item_5': 0, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5507573294
1.0,97.0,208.0,88.0,63.0,112.0,252.0,61.0,0.0,0.0,0.0,364.0,3.0,8.0,16.0,0.0,271.0,4.0,487.0,623.0,25.0,1.0,5488481841.0,,,,,,,,,,,5488481841
1.0,80.0,63.0,242.0,240.0,218.0,31.0,39.0,0.0,0.0,0.0,365.0,3.0,7.0,5.0,0.0,205.0,12.0,364.0,503.0,22.0,False,5499655732.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 172, 'item_1': 11, 'item_2': 29, 'item_3': 158, 'item_4': 0, 'item_5': 0, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5499655732
130.0,23.0,151.0,41.0,141.0,73.0,48.0,108.0,11.0,0.0,0.0,381.0,9.0,7.0,6.0,0.0,253.0,7.0,493.0,835.0,25.0,0.0,5482761785.0,,,,,,,,,,,5482761785
128.0,10.0,69.0,75.0,75.0,63.0,170.0,0.0,0.0,0.0,0.0,297.0,1.0,8.0,4.0,0.0,113.0,18.0,242.0,338.0,15.0,0.0,5421579837.0,,,,,,,,,,,5421579837
1.0,53.0,96.0,226.0,216.0,29.0,244.0,43.0,0.0,0.0,0.0,309.0,4.0,5.0,28.0,0.0,192.0,2.0,426.0,617.0,23.0,1.0,5435637311.0,,,,,,,,,,,5435637311
0.0,45.0,206.0,61.0,232.0,214.0,36.0,42.0,0.0,0.0,0.0,363.0,3.0,11.0,17.0,0.0,114.0,4.0,303.0,429.0,21.0,False,5580179013.0,16100.0,2854.0,7239.0,2177.0,9845.0,9113.0,1552.0,2062.0,"[{'ability': 5186, 'time': 274, 'level': 1}, {'ability': 5188, 'time': 370, 'level': 2}, {'ability': 5186, 'time': 443, 'level': 3}, {'ability': 5187, 'time': 559, 'level': 4}, {'ability': 5186, 'time': 731, 'level': 5}, {'ability': 5189, 'time': 915, 'level': 6}, {'ability': 5188, 'time': 1087, 'level': 7}, {'ability': 5186, 'time': 1159, 'level': 8}, {'ability': 5187, 'time': 1363, 'level': 9}, {'ability': 5188, 'time': 1422, 'level': 10}, {'ability': 5917, 'time': 1481, 'level': 11}, {'ability': 5189, 'time': 1678, 'level': 12}, {'ability': 5187, 'time': 1734, 'level': 13}, {'ability': 5188, 'time': 1907, 'level': 14}, {'ability': 6859, 'time': 2083, 'level': 15}, {'ability': 5187, 'time': 2244, 'level': 16}, {'ability': 5189, 'time': 2321, 'level': 17}, {'ability': 6220, 'time': 2702, 'level': 18}]",,5580179013
4.0,42.0,50.0,249.0,143.0,116.0,36.0,168.0,216.0,0.0,0.0,330.0,6.0,5.0,17.0,0.0,339.0,22.0,520.0,713.0,28.0,True,5563420238.0,28664.0,7532.0,4377.0,5513.0,20105.0,12990.0,2949.0,1332.0,"[{'ability': 5086, 'time': 161, 'level': 1}, {'ability': 5087, 'time': 315, 'level': 2}, {'ability': 5088, 'time': 406, 'level': 3}, {'ability': 5088, 'time': 461, 'level': 4}, {'ability': 5088, 'time': 541, 'level': 5}, {'ability': 5089, 'time': 654, 'level': 6}, {'ability': 5088, 'time': 774, 'level': 7}, {'ability': 5086, 'time': 939, 'level': 8}, {'ability': 5087, 'time': 1147, 'level': 9}, {'ability': 6119, 'time': 1227, 'level': 10}, {'ability': 5087, 'time': 1327, 'level': 11}, {'ability': 5089, 'time': 1328, 'level': 12}, {'ability': 5087, 'time': 1427, 'level': 13}, {'ability': 5086, 'time': 1547, 'level': 14}, {'ability': 5928, 'time': 1640, 'level': 15}, {'ability': 5086, 'time': 1772, 'level': 16}, {'ability': 5089, 'time': 1976, 'level': 17}, {'ability': 6201, 'time': 2109, 'level': 18}, {'ability': 6566, 'time': 2635, 'level': 19}]",,5563420238
128.0,23.0,151.0,50.0,133.0,141.0,141.0,40.0,0.0,0.0,0.0,376.0,7.0,2.0,6.0,0.0,202.0,1.0,1263.0,1502.0,29.0,1.0,5482956367.0,,,,,,,,,,,5482956367
128.0,10.0,63.0,147.0,75.0,26.0,75.0,236.0,0.0,0.0,0.0,334.0,6.0,10.0,6.0,0.0,143.0,7.0,327.0,563.0,21.0,0.0,5467784784.0,,,,,,,,,,,5467784784
132.0,43.0,50.0,41.0,43.0,100.0,60.0,108.0,0.0,77.0,0.0,377.0,14.0,7.0,19.0,0.0,155.0,30.0,411.0,604.0,25.0,1.0,5448734288.0,,,,,,,,,,,5448734288
132.0,42.0,50.0,249.0,208.0,116.0,137.0,108.0,0.0,0.0,0.0,377.0,10.0,3.0,20.0,0.0,479.0,40.0,729.0,789.0,29.0,True,5543986772.0,35816.0,10672.0,4843.0,8004.0,30490.0,19629.0,5019.0,1407.0,"[{'ability': 5087, 'time': 259, 'level': 1}, {'ability': 5086, 'time': 353, 'level': 2}, {'ability': 5088, 'time': 436, 'level': 3}, {'ability': 5087, 'time': 546, 'level': 4}, {'ability': 5088, 'time': 678, 'level': 5}, {'ability': 5089, 'time': 737, 'level': 6}, {'ability': 5088, 'time': 853, 'level': 7}, {'ability': 5088, 'time': 967, 'level': 8}, {'ability': 5087, 'time': 1019, 'level': 9}, {'ability': 6119, 'time': 1185, 'level': 10}, {'ability': 5087, 'time': 1249, 'level': 11}, {'ability': 5089, 'time': 1328, 'level': 12}, {'ability': 5086, 'time': 1345, 'level': 13}, {'ability': 5086, 'time': 1452, 'level': 14}, {'ability': 5928, 'time': 1465, 'level': 15}, {'ability': 5086, 'time': 1498, 'level': 16}, {'ability': 5089, 'time': 1851, 'level': 17}, {'ability': 6201, 'time': 2041, 'level': 18}, {'ability': 6566, 'time': 2437, 'level': 19}]",,5543986772
1.0,64.0,102.0,214.0,100.0,235.0,108.0,43.0,0.0,0.0,0.0,308.0,5.0,6.0,17.0,0.0,37.0,1.0,746.0,1449.0,30.0,True,5499149910.0,,,,,,,,,,,5499149910
0.0,75.0,263.0,152.0,77.0,0.0,77.0,63.0,0.0,0.0,0.0,288.0,9.0,9.0,27.0,0.0,152.0,17.0,450.0,771.0,25.0,True,5609096792.0,22571.0,2759.0,0.0,3406.0,12260.0,18102.0,1461.0,0.0,"[{'ability': 5378, 'time': 201, 'level': 1}, {'ability': 5377, 'time': 253, 'level': 2}, {'ability': 5378, 'time': 307, 'level': 3}, {'ability': 5377, 'time': 366, 'level': 4}, {'ability': 5378, 'time': 447, 'level': 5}, {'ability': 5380, 'time': 523, 'level': 6}, {'ability': 5378, 'time': 623, 'level': 7}, {'ability': 5377, 'time': 732, 'level': 8}, {'ability': 5377, 'time': 878, 'level': 9}, {'ability': 5906, 'time': 948, 'level': 10}, {'ability': 5379, 'time': 1019, 'level': 11}, {'ability': 5380, 'time': 1096, 'level': 12}, {'ability': 5379, 'time': 1297, 'level': 13}, {'ability': 5379, 'time': 1368, 'level': 14}, {'ability': 6878, 'time': 1413, 'level': 15}, {'ability': 5379, 'time': 1474, 'level': 16}, {'ability': 5380, 'time': 1754, 'level': 17}, {'ability': 410, 'time': 1981, 'level': 18}, {'ability': 6561, 'time': 2436, 'level': 19}]",,5609096792
130.0,22.0,77.0,235.0,77.0,180.0,108.0,273.0,0.0,0.0,0.0,336.0,17.0,3.0,34.0,0.0,132.0,17.0,524.0,744.0,25.0,1.0,5484318297.0,,,,,,,,,,,5484318297
132.0,112.0,269.0,94.0,244.0,48.0,218.0,188.0,0.0,0.0,0.0,326.0,2.0,7.0,6.0,0.0,30.0,5.0,217.0,365.0,16.0,False,5595870811.0,9761.0,151.0,10665.0,235.0,7480.0,5966.0,86.0,7744.0,"[{'ability': 5653, 'time': 147, 'level': 1}, {'ability': 5651, 'time': 312, 'level': 2}, {'ability': 5651, 'time': 368, 'level': 3}, {'ability': 5653, 'time': 449, 'level': 4}, {'ability': 5653, 'time': 714, 'level': 5}, {'ability': 5654, 'time': 817, 'level': 6}, {'ability': 5653, 'time': 1060, 'level': 7}, {'ability': 5652, 'time': 1225, 'level': 8}, {'ability': 5652, 'time': 1354, 'level': 9}, {'ability': 418, 'time': 1497, 'level': 10}, {'ability': 5651, 'time': 1693, 'level': 11}, {'ability': 5654, 'time': 1736, 'level': 12}, {'ability': 5651, 'time': 1760, 'level': 13}, {'ability': 5652, 'time': 1981, 'level': 14}, {'ability': 5652, 'time': 2027, 'level': 15}, {'ability': 6311, 'time': 2253, 'level': 16}]",,5595870811
128.0,101.0,206.0,214.0,88.0,42.0,259.0,38.0,0.0,0.0,0.0,360.0,6.0,8.0,21.0,0.0,38.0,2.0,332.0,522.0,19.0,1.0,5467524701.0,,,,,,,,,,,5467524701
1.0,97.0,36.0,90.0,81.0,180.0,11.0,0.0,0.0,335.0,0.0,0.0,2.0,13.0,12.0,0.0,58.0,0.0,255.0,391.0,20.0,0.0,5488377439.0,,,,,,,,,,,5488377439
129.0,47.0,63.0,116.0,33.0,277.0,166.0,236.0,75.0,0.0,0.0,362.0,7.0,6.0,12.0,0.0,241.0,29.0,491.0,680.0,25.0,1.0,5387378283.0,,,,,,,,,,,5387378283
4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,7.0,2.0,3.0,1.0,1.0,105.0,95.0,6.0,0.0,5426876013.0,,,,,,,,,,,5426876013
128.0,57.0,178.0,231.0,0.0,92.0,81.0,40.0,0.0,0.0,0.0,298.0,0.0,11.0,11.0,0.0,56.0,4.0,271.0,466.0,22.0,1.0,5492512366.0,,,,,,,,,,,5492512366
1.0,47.0,139.0,135.0,216.0,236.0,63.0,88.0,216.0,0.0,0.0,212.0,11.0,8.0,6.0,0.0,169.0,21.0,443.0,503.0,20.0,0.0,5337011832.0,,,,,,,,,,,5337011832
131.0,80.0,44.0,16.0,181.0,63.0,0.0,16.0,16.0,0.0,0.0,309.0,2.0,7.0,1.0,0.0,215.0,7.0,366.0,453.0,19.0,False,5335107192.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 11, 'item_1': 166, 'item_2': 54, 'item_3': 0, 'item_4': 50, 'item_5': 172, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5335107192
130.0,113.0,249.0,24.0,65.0,75.0,63.0,158.0,0.0,75.0,0.0,309.0,8.0,5.0,14.0,0.0,253.0,11.0,641.0,733.0,25.0,True,5481066106.0,,,,,,,,,,"[{'unitname': '', 'item_0': 249, 'item_1': 24, 'item_2': 65, 'item_3': 75, 'item_4': 63, 'item_5': 158, 'backpack_0': 0, 'backpack_1': 75, 'backpack_2': 0, 'item_neutral': 0}]",5481066106
3.0,2.0,50.0,127.0,114.0,125.0,116.0,43.0,11.0,0.0,0.0,335.0,16.0,10.0,14.0,0.0,219.0,4.0,449.0,570.0,25.0,0.0,5494031995.0,,,,,,,,,,,5494031995
128.0,1.0,145.0,63.0,0.0,53.0,208.0,116.0,0.0,0.0,0.0,377.0,5.0,11.0,7.0,0.0,424.0,15.0,513.0,600.0,26.0,0.0,5326927483.0,,,,,,,,,,,5326927483
1.0,105.0,178.0,96.0,108.0,214.0,259.0,216.0,0.0,0.0,216.0,359.0,4.0,10.0,5.0,0.0,103.0,4.0,311.0,464.0,23.0,False,5605957249.0,22335.0,48.0,0.0,1024.0,14550.0,9509.0,32.0,0.0,"[{'ability': 5599, 'time': 161, 'level': 1}, {'ability': 5601, 'time': 375, 'level': 2}, {'ability': 5601, 'time': 614, 'level': 3}, {'ability': 5599, 'time': 682, 'level': 4}, {'ability': 5600, 'time': 836, 'level': 5}, {'ability': 5602, 'time': 1031, 'level': 6}, {'ability': 5599, 'time': 1221, 'level': 7}, {'ability': 5601, 'time': 1286, 'level': 8}, {'ability': 5599, 'time': 1290, 'level': 9}, {'ability': 6000, 'time': 1436, 'level': 10}, {'ability': 5601, 'time': 1605, 'level': 11}, {'ability': 5602, 'time': 1661, 'level': 12}, {'ability': 5600, 'time': 1906, 'level': 13}, {'ability': 5600, 'time': 1975, 'level': 14}, {'ability': 6410, 'time': 2009, 'level': 15}, {'ability': 5600, 'time': 2173, 'level': 16}, {'ability': 5602, 'time': 2569, 'level': 17}, {'ability': 6093, 'time': 2835, 'level': 18}]",,5605957249
130.0,62.0,204.0,229.0,214.0,16.0,16.0,43.0,0.0,0.0,0.0,378.0,2.0,7.0,16.0,0.0,54.0,3.0,402.0,572.0,24.0,True,5613717122.0,13104.0,2123.0,364.0,4297.0,14920.0,7923.0,864.0,303.0,"[{'ability': 5286, 'time': 150, 'level': 1}, {'ability': 5285, 'time': 385, 'level': 2}, {'ability': 5286, 'time': 501, 'level': 3}, {'ability': 5287, 'time': 598, 'level': 4}, {'ability': 5286, 'time': 690, 'level': 5}, {'ability': 5288, 'time': 816, 'level': 6}, {'ability': 5286, 'time': 898, 'level': 7}, {'ability': 5285, 'time': 963, 'level': 8}, {'ability': 5287, 'time': 1125, 'level': 9}, {'ability': 5918, 'time': 1379, 'level': 10}, {'ability': 5285, 'time': 1454, 'level': 11}, {'ability': 5288, 'time': 1583, 'level': 12}, {'ability': 5285, 'time': 1848, 'level': 13}, {'ability': 5287, 'time': 1856, 'level': 14}, {'ability': 6311, 'time': 1936, 'level': 15}, {'ability': 5287, 'time': 2039, 'level': 16}, {'ability': 5288, 'time': 2251, 'level': 17}, {'ability': 6020, 'time': 2312, 'level': 18}]",,5613717122
1.0,67.0,147.0,139.0,123.0,117.0,137.0,63.0,113.0,279.0,0.0,308.0,18.0,3.0,22.0,0.0,363.0,18.0,644.0,740.0,28.0,True,5417535106.0,,,,,,,,,,,5417535106
1.0,88.0,223.0,214.0,88.0,162.0,11.0,218.0,0.0,0.0,0.0,349.0,2.0,8.0,10.0,0.0,48.0,2.0,212.0,331.0,16.0,False,5477105284.0,,,,,,,,,,,5477105284
131.0,77.0,194.0,208.0,73.0,11.0,164.0,48.0,0.0,0.0,0.0,381.0,13.0,3.0,21.0,0.0,302.0,12.0,569.0,688.0,24.0,1.0,5436817030.0,,,,,,,,,,,5436817030
130.0,23.0,151.0,210.0,36.0,11.0,48.0,21.0,0.0,0.0,0.0,381.0,5.0,7.0,5.0,0.0,192.0,7.0,377.0,437.0,18.0,0.0,5395033742.0,,,,,,,,,,,5395033742
0.0,42.0,151.0,208.0,168.0,63.0,112.0,108.0,0.0,0.0,0.0,372.0,5.0,8.0,20.0,0.0,563.0,25.0,564.0,623.0,28.0,False,5539618448.0,24824.0,2549.0,8296.0,6749.0,25130.0,10795.0,1158.0,2233.0,"[{'ability': 5086, 'time': 131, 'level': 1}, {'ability': 5087, 'time': 305, 'level': 2}, {'ability': 5087, 'time': 366, 'level': 3}, {'ability': 5088, 'time': 598, 'level': 4}, {'ability': 5088, 'time': 711, 'level': 5}, {'ability': 5089, 'time': 869, 'level': 6}, {'ability': 5088, 'time': 1000, 'level': 7}, {'ability': 5088, 'time': 1100, 'level': 8}, {'ability': 5087, 'time': 1251, 'level': 9}, {'ability': 6119, 'time': 1362, 'level': 10}, {'ability': 5087, 'time': 1436, 'level': 11}, {'ability': 5089, 'time': 1497, 'level': 12}, {'ability': 5086, 'time': 1664, 'level': 13}, {'ability': 5086, 'time': 1782, 'level': 14}, {'ability': 5928, 'time': 1908, 'level': 15}, {'ability': 5086, 'time': 2053, 'level': 16}, {'ability': 5089, 'time': 2159, 'level': 17}, {'ability': 6821, 'time': 2226, 'level': 18}, {'ability': 6566, 'time': 2983, 'level': 19}]",,5539618448
1.0,46.0,1.0,116.0,75.0,141.0,168.0,63.0,0.0,26.0,0.0,379.0,8.0,4.0,8.0,0.0,327.0,10.0,581.0,881.0,27.0,False,5606313617.0,31541.0,4824.0,0.0,2137.0,19390.0,15448.0,2386.0,0.0,"[{'ability': 5196, 'time': 104, 'level': 1}, {'ability': 5194, 'time': 245, 'level': 2}, {'ability': 5196, 'time': 305, 'level': 3}, {'ability': 5194, 'time': 365, 'level': 4}, {'ability': 5196, 'time': 433, 'level': 5}, {'ability': 5194, 'time': 532, 'level': 6}, {'ability': 5197, 'time': 586, 'level': 7}, {'ability': 5196, 'time': 684, 'level': 8}, {'ability': 5194, 'time': 758, 'level': 9}, {'ability': 5195, 'time': 835, 'level': 10}, {'ability': 5917, 'time': 936, 'level': 11}, {'ability': 5197, 'time': 1003, 'level': 12}, {'ability': 5195, 'time': 1049, 'level': 13}, {'ability': 5195, 'time': 1152, 'level': 14}, {'ability': 5972, 'time': 1260, 'level': 15}, {'ability': 5195, 'time': 1372, 'level': 16}, {'ability': 5197, 'time': 1596, 'level': 17}, {'ability': 6939, 'time': 1869, 'level': 18}, {'ability': 6071, 'time': 2153, 'level': 19}]",,5606313617
0.0,80.0,131.0,73.0,108.0,0.0,63.0,0.0,0.0,0.0,0.0,331.0,5.0,3.0,12.0,0.0,225.0,9.0,409.0,646.0,24.0,False,5500675733.0,,,,,,,,,,"[{'unitname': 'spirit_bear', 'item_0': 172, 'item_1': 11, 'item_2': 166, 'item_3': 143, 'item_4': 0, 'item_5': 0, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5500675733
1.0,39.0,98.0,41.0,77.0,24.0,63.0,57.0,77.0,0.0,0.0,325.0,8.0,9.0,7.0,0.0,147.0,4.0,316.0,488.0,21.0,0.0,5445019285.0,,,,,,,,,,,5445019285
1.0,64.0,190.0,204.0,0.0,180.0,77.0,0.0,0.0,0.0,0.0,289.0,3.0,10.0,23.0,0.0,175.0,14.0,406.0,681.0,24.0,False,5453794983.0,,,,,,,,,,,5453794983
0.0,5.0,254.0,102.0,214.0,244.0,158.0,42.0,0.0,0.0,0.0,375.0,5.0,7.0,8.0,1.0,63.0,5.0,572.0,591.0,18.0,0.0,5491353258.0,,,,,,,,,,,5491353258
3.0,15.0,63.0,100.0,26.0,75.0,170.0,0.0,0.0,0.0,0.0,375.0,8.0,1.0,2.0,0.0,90.0,9.0,456.0,574.0,14.0,1.0,5435502251.0,,,,,,,,,,,5435502251
2.0,60.0,50.0,210.0,185.0,208.0,51.0,108.0,0.0,0.0,0.0,364.0,10.0,5.0,30.0,0.0,314.0,14.0,522.0,666.0,29.0,True,5566404275.0,43820.0,5631.0,0.0,7618.0,24170.0,18156.0,2335.0,0.0,"[{'ability': 5275, 'time': 239, 'level': 1}, {'ability': 5277, 'time': 343, 'level': 2}, {'ability': 5275, 'time': 460, 'level': 3}, {'ability': 5277, 'time': 604, 'level': 4}, {'ability': 5277, 'time': 676, 'level': 5}, {'ability': 5278, 'time': 750, 'level': 6}, {'ability': 5275, 'time': 936, 'level': 7}, {'ability': 5275, 'time': 990, 'level': 8}, {'ability': 5276, 'time': 1076, 'level': 9}, {'ability': 505, 'time': 1185, 'level': 10}, {'ability': 5277, 'time': 1281, 'level': 11}, {'ability': 5278, 'time': 1396, 'level': 12}, {'ability': 5276, 'time': 1573, 'level': 13}, {'ability': 5276, 'time': 1677, 'level': 14}, {'ability': 5928, 'time': 1870, 'level': 15}, {'ability': 5276, 'time': 1961, 'level': 16}, {'ability': 5278, 'time': 2083, 'level': 17}, {'ability': 6164, 'time': 2155, 'level': 18}, {'ability': 6129, 'time': 2812, 'level': 19}]",,5566404275
1.0,36.0,43.0,269.0,0.0,0.0,244.0,231.0,0.0,216.0,0.0,359.0,6.0,4.0,19.0,0.0,76.0,3.0,403.0,485.0,18.0,1.0,5290985140.0,,,,,,,,,,,5290985140
2.0,29.0,178.0,50.0,81.0,108.0,0.0,216.0,11.0,0.0,0.0,334.0,0.0,5.0,24.0,0.0,67.0,1.0,314.0,446.0,17.0,1.0,5490775737.0,,,,,,,,,,,5490775737
0.0,30.0,36.0,180.0,108.0,39.0,40.0,21.0,0.0,0.0,0.0,298.0,6.0,7.0,4.0,0.0,103.0,11.0,292.0,456.0,18.0,0.0,5477371577.0,,,,,,,,,,,5477371577
1.0,114.0,0.0,249.0,139.0,208.0,156.0,116.0,0.0,0.0,0.0,374.0,13.0,8.0,23.0,0.0,635.0,24.0,645.0,713.0,30.0,True,5534015166.0,72944.0,4593.0,0.0,7997.0,38510.0,33458.0,2276.0,0.0,"[{'ability': 5723, 'time': 126, 'level': 1}, {'ability': 5716, 'time': 291, 'level': 2}, {'ability': 5723, 'time': 362, 'level': 3}, {'ability': 5716, 'time': 435, 'level': 4}, {'ability': 5723, 'time': 481, 'level': 5}, {'ability': 5725, 'time': 553, 'level': 6}, {'ability': 5723, 'time': 591, 'level': 7}, {'ability': 5721, 'time': 649, 'level': 8}, {'ability': 5716, 'time': 753, 'level': 9}, {'ability': 5906, 'time': 858, 'level': 10}, {'ability': 5716, 'time': 992, 'level': 11}, {'ability': 5725, 'time': 1117, 'level': 12}, {'ability': 5721, 'time': 1217, 'level': 13}, {'ability': 5721, 'time': 1318, 'level': 14}, {'ability': 6421, 'time': 1352, 'level': 15}, {'ability': 5721, 'time': 1386, 'level': 16}, {'ability': 5725, 'time': 1591, 'level': 17}, {'ability': 6303, 'time': 1829, 'level': 18}, {'ability': 7025, 'time': 2609, 'level': 19}, {'ability': 7024, 'time': 4452, 'level': 20}, {'ability': 7038, 'time': 4452, 'level': 21}, {'ability': 6696, 'time': 4452, 'level': 22}, {'ability': 6697, 'time': 4452, 'level': 23}]",,5534015166
3.0,102.0,50.0,127.0,119.0,43.0,81.0,0.0,216.0,11.0,0.0,375.0,2.0,3.0,17.0,0.0,129.0,7.0,380.0,541.0,20.0,1.0,5472562878.0,,,,,,,,,,,5472562878
4.0,111.0,254.0,269.0,21.0,23.0,29.0,22.0,0.0,0.0,0.0,377.0,2.0,11.0,14.0,0.0,40.0,8.0,244.0,388.0,19.0,0.0,5493558978.0,,,,,,,,,,,5493558978
129.0,70.0,63.0,145.0,26.0,7.0,240.0,188.0,0.0,0.0,0.0,71.0,1.0,10.0,0.0,0.0,180.0,16.0,334.0,462.0,17.0,False,5532581578.0,7136.0,0.0,0.0,1361.0,8275.0,4273.0,0.0,0.0,"[{'ability': 5359, 'time': 229, 'level': 1}, {'ability': 5357, 'time': 353, 'level': 2}, {'ability': 5359, 'time': 491, 'level': 3}, {'ability': 5358, 'time': 599, 'level': 4}, {'ability': 5358, 'time': 658, 'level': 5}, {'ability': 5360, 'time': 773, 'level': 6}, {'ability': 5359, 'time': 934, 'level': 7}, {'ability': 5358, 'time': 1018, 'level': 8}, {'ability': 5359, 'time': 1122, 'level': 9}, {'ability': 5358, 'time': 1217, 'level': 10}, {'ability': 6034, 'time': 1306, 'level': 11}, {'ability': 5360, 'time': 1457, 'level': 12}, {'ability': 5357, 'time': 1507, 'level': 13}, {'ability': 5357, 'time': 1672, 'level': 14}, {'ability': 7386, 'time': 1784, 'level': 15}, {'ability': 5357, 'time': 1865, 'level': 16}]",,5532581578
2.0,33.0,102.0,178.0,180.0,42.0,94.0,256.0,0.0,0.0,0.0,365.0,2.0,11.0,15.0,0.0,139.0,11.0,280.0,544.0,25.0,0.0,5471588043.0,,,,,,,,,,,5471588043
130.0,108.0,63.0,178.0,11.0,42.0,94.0,51.0,0.0,0.0,0.0,331.0,1.0,9.0,6.0,0.0,113.0,8.0,284.0,373.0,15.0,0.0,5433704149.0,,,,,,,,,,,5433704149
129.0,53.0,98.0,249.0,0.0,214.0,81.0,36.0,240.0,0.0,0.0,334.0,1.0,9.0,18.0,0.0,335.0,5.0,516.0,611.0,25.0,0.0,5508759254.0,,,,,,,,,,,5508759254
128.0,56.0,98.0,156.0,168.0,139.0,63.0,40.0,0.0,0.0,0.0,367.0,11.0,12.0,17.0,0.0,362.0,13.0,499.0,614.0,29.0,0.0,5473105623.0,,,,,,,,,,,5473105623
